rank,CpG_index,importance,importance_scaled
3750,764823,164.7367,1.509825e-05
3751,392364,164.734,1.5098e-05
3752,816176,164.716,1.509635e-05
3753,518858,164.716,1.509635e-05
3754,621754,164.7151,1.509627e-05
3755,501436,164.6889,1.509387e-05
3756,540002,164.6818,1.509322e-05
3757,534299,164.6773,1.50928e-05
3758,478225,164.6634,1.509153e-05
3759,554644,164.6551,1.509077e-05
3760,350883,164.6478,1.50901e-05
3761,331651,164.6439,1.508974e-05
3762,829207,164.6322,1.508867e-05
3763,468973,164.622,1.508773e-05
3764,149951,164.6206,1.508761e-05
3765,682584,164.6181,1.508737e-05
3766,508807,164.6171,1.508729e-05
3767,32279,164.6171,1.508728e-05
3768,787803,164.6158,1.508717e-05
3769,234418,164.6139,1.508699e-05
3770,657806,164.6117,1.508679e-05
3771,224380,164.6106,1.508669e-05
3772,602147,164.5974,1.508548e-05
3773,601564,164.5941,1.508517e-05
3774,693927,164.5909,1.508488e-05
3775,433878,164.5851,1.508436e-05
3776,248420,164.5771,1.508362e-05
3777,36059,164.575,1.508343e-05
3778,566168,164.5702,1.508299e-05
3779,266674,164.5689,1.508287e-05
3780,460752,164.5617,1.508221e-05
3781,764489,164.5455,1.508072e-05
3782,409431,164.5434,1.508053e-05
3783,21897,164.5356,1.507982e-05
3784,197241,164.5335,1.507962e-05
3785,773185,164.5171,1.507812e-05
3786,848430,164.5127,1.507771e-05
3787,842643,164.512,1.507765e-05
3788,535943,164.5107,1.507754e-05
3789,243664,164.5061,1.507712e-05
3790,840112,164.5047,1.507698e-05
3791,820018,164.5044,1.507695e-05
3792,700548,164.4895,1.507559e-05
3793,55,164.489,1.507555e-05
3794,475407,164.4859,1.507526e-05
3795,225854,164.4846,1.507514e-05
3796,219538,164.4797,1.507469e-05
3797,636591,164.4687,1.507369e-05
3798,612515,164.4569,1.50726e-05
3799,319918,164.4508,1.507204e-05
3800,660989,164.4423,1.507127e-05
3801,517105,164.4417,1.507121e-05
3802,744964,164.4403,1.507108e-05
3803,152375,164.4341,1.507051e-05
3804,527042,164.4296,1.50701e-05
3805,334046,164.4291,1.507006e-05
3806,862288,164.4277,1.506992e-05
3807,654295,164.4153,1.506879e-05
3808,845984,164.3949,1.506692e-05
3809,399853,164.3942,1.506685e-05
3810,111930,164.3836,1.506588e-05
3811,838211,164.3832,1.506585e-05
3812,324510,164.3776,1.506534e-05
3813,317621,164.3736,1.506497e-05
3814,649732,164.3725,1.506486e-05
3815,423558,164.3716,1.506479e-05
3816,191599,164.3536,1.506313e-05
3817,660156,164.3497,1.506278e-05
3818,513636,164.3482,1.506264e-05
3819,270920,164.3462,1.506245e-05
3820,205916,164.3452,1.506236e-05
3821,846947,164.3414,1.506201e-05
3822,152817,164.336,1.506153e-05
3823,436096,164.3264,1.506064e-05
3824,399735,164.3069,1.505886e-05
3825,417283,164.3008,1.50583e-05
3826,705041,164.2991,1.505814e-05
3827,23862,164.2878,1.50571e-05
3828,237003,164.2842,1.505678e-05
3829,348974,164.2815,1.505653e-05
3830,274035,164.2634,1.505486e-05
3831,662420,164.2577,1.505435e-05
3832,801926,164.2557,1.505416e-05
3833,193435,164.2521,1.505383e-05
3834,720404,164.2511,1.505374e-05
3835,647594,164.2499,1.505363e-05
3836,403010,164.2483,1.505349e-05
3837,123137,164.2478,1.505344e-05
3838,380725,164.2297,1.505178e-05
3839,329454,164.2262,1.505146e-05
3840,199145,164.2208,1.505096e-05
3841,828560,164.2131,1.505026e-05
3842,656602,164.2095,1.504993e-05
3843,782330,164.2051,1.504952e-05
3844,708972,164.1996,1.504902e-05
3845,753742,164.1927,1.504839e-05
3846,110053,164.1832,1.504752e-05
3847,726619,164.1828,1.504749e-05
3848,363180,164.1722,1.504651e-05
3849,350095,164.1667,1.5046e-05
3850,741832,164.1572,1.504513e-05
3851,176606,164.143,1.504383e-05
3852,353863,164.128,1.504246e-05
3853,729687,164.1273,1.50424e-05
3854,254383,164.1184,1.504158e-05
3855,428932,164.1054,1.504039e-05
3856,770430,164.1038,1.504024e-05
3857,342356,164.1003,1.503992e-05
3858,861584,164.1002,1.503991e-05
3859,694921,164.0985,1.503976e-05
3860,738274,164.093,1.503925e-05
3861,784108,164.0842,1.503845e-05
3862,738867,164.0728,1.50374e-05
3863,47786,164.0714,1.503727e-05
3864,270559,164.0642,1.503661e-05
3865,195024,164.0609,1.50363e-05
3866,439897,164.0568,1.503593e-05
3867,587036,164.0493,1.503525e-05
3868,482398,164.0374,1.503416e-05
3869,692974,164.0199,1.503255e-05
3870,335476,164.0137,1.503198e-05
3871,347771,164.0136,1.503197e-05
3872,522091,164.0132,1.503193e-05
3873,860259,164.0127,1.503189e-05
3874,672598,163.9937,1.503015e-05
3875,234046,163.9879,1.502962e-05
3876,159308,163.986,1.502944e-05
3877,291470,163.9851,1.502936e-05
3878,521713,163.9772,1.502864e-05
3879,701710,163.947,1.502587e-05
3880,561610,163.937,1.502495e-05
3881,672435,163.9238,1.502374e-05
3882,608239,163.9229,1.502366e-05
3883,737821,163.9205,1.502344e-05
3884,378572,163.9005,1.502161e-05
3885,696317,163.8983,1.502141e-05
3886,273124,163.8893,1.502058e-05
3887,592373,163.8868,1.502036e-05
3888,547919,163.8844,1.502014e-05
3889,664083,163.8766,1.501942e-05
3890,619563,163.8764,1.50194e-05
3891,352152,163.8639,1.501825e-05
3892,545333,163.8634,1.501821e-05
3893,667783,163.8617,1.501805e-05
3894,600770,163.8518,1.501714e-05
3895,795887,163.8268,1.501486e-05
3896,616389,163.8255,1.501474e-05
3897,781967,163.8017,1.501255e-05
3898,215413,163.7999,1.501238e-05
3899,601917,163.7859,1.50111e-05
3900,522081,163.7849,1.501101e-05
3901,772820,163.7711,1.500975e-05
3902,651619,163.7607,1.50088e-05
3903,370814,163.7569,1.500844e-05
3904,172907,163.7502,1.500784e-05
3905,749795,163.7419,1.500707e-05
3906,839344,163.7334,1.500629e-05
3907,35692,163.7248,1.50055e-05
3908,187381,163.7228,1.500533e-05
3909,131380,163.7208,1.500514e-05
3910,464280,163.7198,1.500505e-05
3911,277715,163.7184,1.500492e-05
3912,662535,163.7182,1.50049e-05
3913,160037,163.7168,1.500477e-05
3914,171492,163.7083,1.500399e-05
3915,215477,163.6998,1.500322e-05
3916,689857,163.6932,1.500261e-05
3917,564106,163.6848,1.500184e-05
3918,337806,163.6838,1.500175e-05
3919,569136,163.6765,1.500108e-05
3920,776159,163.6682,1.500032e-05
3921,353842,163.6615,1.499971e-05
3922,403566,163.6541,1.499902e-05
3923,538878,163.6394,1.499767e-05
3924,429200,163.6312,1.499692e-05
3925,438144,163.6302,1.499684e-05
3926,412587,163.6287,1.49967e-05
3927,391341,163.6277,1.49966e-05
3928,204675,163.6263,1.499648e-05
3929,812536,163.6236,1.499623e-05
3930,364881,163.6211,1.4996e-05
3931,589726,163.612,1.499516e-05
3932,614890,163.6068,1.499469e-05
3933,787025,163.6048,1.499451e-05
3934,185671,163.601,1.499416e-05
3935,704080,163.5981,1.499389e-05
3936,711660,163.58,1.499223e-05
3937,327085,163.5772,1.499198e-05
3938,813771,163.5751,1.499179e-05
3939,451446,163.5748,1.499176e-05
3940,180542,163.5693,1.499126e-05
3941,521732,163.5663,1.499098e-05
3942,222625,163.5651,1.499087e-05
3943,408306,163.5612,1.499051e-05
3944,172480,163.5416,1.498871e-05
3945,475524,163.5393,1.498851e-05
3946,838633,163.5335,1.498797e-05
3947,776464,163.5316,1.49878e-05
3948,759752,163.5315,1.498779e-05
3949,563888,163.5293,1.498759e-05
3950,654031,163.5112,1.498592e-05
3951,709338,163.5052,1.498538e-05
3952,142457,163.497,1.498462e-05
3953,704230,163.4935,1.498431e-05
3954,406238,163.493,1.498426e-05
3955,809480,163.4903,1.498402e-05
3956,575480,163.4861,1.498363e-05
3957,206901,163.4722,1.498235e-05
3958,803624,163.4679,1.498196e-05
3959,851634,163.4604,1.498127e-05
3960,775231,163.4488,1.498021e-05
3961,349740,163.4471,1.498006e-05
3962,109996,163.4419,1.497958e-05
3963,296756,163.4245,1.497798e-05
3964,619313,163.4085,1.497651e-05
3965,287828,163.3849,1.497435e-05
3966,611147,163.3798,1.497388e-05
3967,79766,163.3717,1.497315e-05
3968,58113,163.3669,1.497271e-05
3969,212396,163.3655,1.497257e-05
3970,296413,163.3574,1.497184e-05
3971,754920,163.3544,1.497155e-05
3972,599816,163.3522,1.497135e-05
3973,346042,163.3506,1.497121e-05
3974,691852,163.3394,1.497019e-05
3975,342986,163.3336,1.496965e-05
3976,852935,163.3331,1.49696e-05
3977,211560,163.3215,1.496854e-05
3978,623086,163.3051,1.496704e-05
3979,423211,163.3034,1.496688e-05
3980,25797,163.2954,1.496615e-05
3981,236741,163.2952,1.496613e-05
3982,429007,163.295,1.496612e-05
3983,847058,163.2894,1.49656e-05
3984,165678,163.2884,1.496551e-05
3985,728407,163.2843,1.496514e-05
3986,665259,163.2744,1.496422e-05
3987,295828,163.2711,1.496392e-05
3988,317496,163.2673,1.496358e-05
3989,423085,163.2631,1.496319e-05
3990,225386,163.2591,1.496282e-05
3991,321197,163.2587,1.496279e-05
3992,215777,163.2575,1.496268e-05
3993,644531,163.2552,1.496246e-05
3994,615783,163.2487,1.496187e-05
3995,695228,163.2424,1.496129e-05
3996,729352,163.2367,1.496077e-05
3997,157428,163.2297,1.496013e-05
3998,482176,163.2231,1.495953e-05
3999,559241,163.2166,1.495893e-05
4000,437592,163.2022,1.495761e-05
4001,694135,163.202,1.495759e-05
4002,188850,163.194,1.495686e-05
4003,501143,163.194,1.495685e-05
4004,52876,163.193,1.495677e-05
4005,476655,163.1864,1.495616e-05
4006,229931,163.1781,1.49554e-05
4007,769322,163.1723,1.495487e-05
4008,800397,163.162,1.495392e-05
4009,698304,163.1609,1.495382e-05
4010,396126,163.1594,1.495369e-05
4011,321895,163.1579,1.495354e-05
4012,783243,163.1456,1.495242e-05
4013,298383,163.1448,1.495235e-05
4014,478730,163.1394,1.495185e-05
4015,627539,163.1298,1.495098e-05
4016,802835,163.1272,1.495073e-05
4017,525160,163.1178,1.494987e-05
4018,202524,163.1171,1.494981e-05
4019,199136,163.1111,1.494926e-05
4020,277554,163.1089,1.494906e-05
4021,640386,163.0887,1.494721e-05
4022,373279,163.0886,1.49472e-05
4023,642217,163.0848,1.494685e-05
4024,603413,163.077,1.494614e-05
4025,748453,163.0741,1.494587e-05
4026,86287,163.0722,1.494569e-05
4027,150192,163.0709,1.494558e-05
4028,689527,163.0615,1.494471e-05
4029,755057,163.0596,1.494454e-05
4030,775490,163.0574,1.494434e-05
4031,62076,163.0573,1.494433e-05
4032,625962,163.0541,1.494403e-05
4033,606256,163.0522,1.494386e-05
4034,257711,163.0426,1.494299e-05
4035,348415,163.0425,1.494297e-05
4036,379332,163.0416,1.494289e-05
4037,778126,163.0379,1.494256e-05
4038,654333,163.0327,1.494208e-05
4039,252588,163.0198,1.494089e-05
4040,768935,163.0103,1.494002e-05
4041,469315,162.9979,1.493888e-05
4042,717049,162.9868,1.493786e-05
4043,259469,162.981,1.493733e-05
4044,495786,162.9658,1.493594e-05
4045,790952,162.9616,1.493556e-05
4046,109179,162.9588,1.49353e-05
4047,533933,162.9422,1.493378e-05
4048,33811,162.9244,1.493214e-05
4049,673567,162.9236,1.493208e-05
4050,92544,162.9191,1.493166e-05
4051,762546,162.9139,1.493119e-05
4052,241823,162.9115,1.493097e-05
4053,287453,162.9112,1.493094e-05
4054,360423,162.893,1.492927e-05
4055,851382,162.883,1.492835e-05
4056,487884,162.8778,1.492788e-05
4057,276429,162.8744,1.492756e-05
4058,741543,162.8703,1.492719e-05
4059,742152,162.8701,1.492717e-05
4060,448960,162.8667,1.492686e-05
4061,305076,162.8635,1.492657e-05
4062,575212,162.8526,1.492557e-05
4063,404543,162.8428,1.492467e-05
4064,362548,162.8419,1.492459e-05
4065,700393,162.8325,1.492373e-05
4066,372154,162.8302,1.492352e-05
4067,605454,162.8269,1.492321e-05
4068,399478,162.8266,1.492318e-05
4069,633925,162.8193,1.492252e-05
4070,689856,162.8172,1.492233e-05
4071,380003,162.8114,1.492179e-05
4072,851264,162.8113,1.492179e-05
4073,455621,162.8092,1.492159e-05
4074,435984,162.804,1.492111e-05
4075,327803,162.786,1.491947e-05
4076,629327,162.7695,1.491795e-05
4077,93859,162.7531,1.491644e-05
4078,226588,162.7323,1.491454e-05
4079,331423,162.7321,1.491453e-05
4080,164968,162.7312,1.491444e-05
4081,410672,162.7141,1.491287e-05
4082,787254,162.7134,1.491281e-05
4083,416849,162.7089,1.49124e-05
4084,63743,162.703,1.491186e-05
4085,816541,162.6955,1.491117e-05
4086,641814,162.6876,1.491044e-05
4087,15833,162.6763,1.490941e-05
4088,46922,162.6755,1.490934e-05
4089,156654,162.6633,1.490821e-05
4090,42667,162.6583,1.490776e-05
4091,73886,162.6578,1.490771e-05
4092,402049,162.6551,1.490747e-05
4093,538223,162.6438,1.490643e-05
4094,325933,162.6397,1.490606e-05
4095,223050,162.6328,1.490542e-05
4096,522177,162.6314,1.49053e-05
4097,184066,162.6251,1.490472e-05
4098,71494,162.6244,1.490465e-05
4099,590032,162.6242,1.490463e-05
4100,370002,162.6213,1.490437e-05
4101,394147,162.6184,1.490411e-05
4102,319599,162.5982,1.490225e-05
4103,851849,162.5928,1.490176e-05
4104,112129,162.5729,1.489994e-05
4105,8655,162.5691,1.489958e-05
4106,252028,162.568,1.489948e-05
4107,262989,162.5608,1.489883e-05
4108,542398,162.5602,1.489877e-05
4109,813144,162.5567,1.489845e-05
4110,699614,162.5562,1.48984e-05
4111,596550,162.5482,1.489767e-05
4112,144346,162.5397,1.489689e-05
4113,166704,162.5371,1.489665e-05
4114,157938,162.5246,1.489551e-05
4115,779954,162.5115,1.48943e-05
4116,516377,162.5114,1.489429e-05
4117,292472,162.5106,1.489422e-05
4118,449104,162.5093,1.48941e-05
4119,621694,162.5078,1.489396e-05
4120,205966,162.5023,1.489346e-05
4121,811425,162.5013,1.489337e-05
4122,857737,162.4982,1.489308e-05
4123,268118,162.4899,1.489232e-05
4124,226934,162.4784,1.489127e-05
4125,473851,162.4717,1.489066e-05
4126,742600,162.4715,1.489064e-05
4127,678424,162.4682,1.489034e-05
4128,862490,162.4607,1.488965e-05
4129,801485,162.4401,1.488776e-05
4130,433439,162.4365,1.488743e-05
4131,856798,162.4364,1.488742e-05
4132,235642,162.4331,1.488712e-05
4133,584218,162.4196,1.488589e-05
4134,384989,162.4189,1.488581e-05
4135,214954,162.4173,1.488567e-05
4136,811690,162.4123,1.488522e-05
4137,74446,162.4097,1.488498e-05
4138,475961,162.4039,1.488444e-05
4139,466364,162.4019,1.488426e-05
4140,747570,162.3931,1.488346e-05
4141,584941,162.391,1.488326e-05
4142,521529,162.3901,1.488318e-05
4143,465496,162.3733,1.488164e-05
4144,350187,162.3659,1.488096e-05
4145,117501,162.3642,1.488081e-05
4146,673079,162.3624,1.488064e-05
4147,113942,162.3592,1.488035e-05
4148,675345,162.3581,1.488024e-05
4149,449791,162.3554,1.488e-05
4150,816184,162.3547,1.487993e-05
4151,522818,162.3488,1.487939e-05
4152,524468,162.3458,1.487912e-05
4153,689247,162.3406,1.487864e-05
4154,428804,162.3399,1.487858e-05
4155,524874,162.3197,1.487673e-05
4156,609607,162.3192,1.487668e-05
4157,387413,162.315,1.487629e-05
4158,437608,162.3037,1.487526e-05
4159,130866,162.296,1.487456e-05
4160,270069,162.2876,1.487378e-05
4161,42228,162.2746,1.487259e-05
4162,205961,162.2745,1.487258e-05
4163,774623,162.2712,1.487229e-05
4164,234294,162.2711,1.487227e-05
4165,22993,162.2692,1.48721e-05
4166,243573,162.2483,1.487018e-05
4167,696523,162.2448,1.486986e-05
4168,485174,162.2195,1.486754e-05
4169,692418,162.2079,1.486648e-05
4170,312930,162.1892,1.486476e-05
4171,623142,162.1764,1.486359e-05
4172,168019,162.1746,1.486343e-05
4173,334321,162.1741,1.486339e-05
4174,90759,162.17,1.4863e-05
4175,636355,162.1593,1.486203e-05
4176,724072,162.148,1.486099e-05
4177,687687,162.1465,1.486085e-05
4178,226077,162.1458,1.486079e-05
4179,538462,162.1371,1.485999e-05
4180,495758,162.1342,1.485972e-05
4181,832306,162.1227,1.485867e-05
4182,666521,162.1193,1.485836e-05
4183,452640,162.1167,1.485812e-05
4184,638727,162.1128,1.485777e-05
4185,287747,162.1075,1.485728e-05
4186,730349,162.1044,1.485699e-05
4187,181211,162.0971,1.485632e-05
4188,827276,162.0932,1.485597e-05
4189,751186,162.0856,1.485527e-05
4190,429743,162.0827,1.4855e-05
4191,615698,162.079,1.485467e-05
4192,629563,162.078,1.485458e-05
4193,455913,162.0523,1.485222e-05
4194,703052,162.0479,1.485182e-05
4195,746275,162.0435,1.485141e-05
4196,418795,162.0314,1.48503e-05
4197,456592,162.0261,1.484982e-05
4198,492226,162.0209,1.484934e-05
4199,673105,162.0167,1.484896e-05
4200,604386,162.0164,1.484893e-05
4201,306958,162.0163,1.484892e-05
4202,689871,162.0035,1.484774e-05
4203,443645,162.0018,1.484759e-05
4204,829312,162.0008,1.48475e-05
4205,20960,161.9925,1.484674e-05
4206,802027,161.9887,1.484639e-05
4207,326651,161.9883,1.484635e-05
4208,352132,161.9843,1.484598e-05
4209,612150,161.9838,1.484594e-05
4210,543047,161.9692,1.484461e-05
4211,637247,161.9614,1.484388e-05
4212,150442,161.9594,1.48437e-05
4213,368817,161.9588,1.484365e-05
4214,163722,161.9581,1.484358e-05
4215,315839,161.95,1.484285e-05
4216,309803,161.9479,1.484265e-05
4217,225192,161.946,1.484248e-05
4218,519111,161.9354,1.484151e-05
4219,849991,161.9336,1.484134e-05
4220,168956,161.9313,1.484113e-05
4221,178097,161.9265,1.484069e-05
4222,614581,161.9175,1.483986e-05
4223,339434,161.9114,1.483931e-05
4224,225870,161.8976,1.483804e-05
4225,237955,161.8934,1.483766e-05
4226,712531,161.8832,1.483672e-05
4227,231536,161.8798,1.483641e-05
4228,416089,161.8773,1.483618e-05
4229,375922,161.8706,1.483556e-05
4230,763154,161.8692,1.483544e-05
4231,478115,161.8662,1.483516e-05
4232,617906,161.8657,1.483512e-05
4233,620451,161.8474,1.483344e-05
4234,432351,161.842,1.483294e-05
4235,857813,161.8412,1.483287e-05
4236,405269,161.8405,1.483281e-05
4237,558293,161.8315,1.483198e-05
4238,766078,161.8248,1.483137e-05
4239,222862,161.8163,1.483059e-05
4240,384776,161.8096,1.482997e-05
4241,467765,161.8049,1.482954e-05
4242,274506,161.7995,1.482905e-05
4243,672724,161.7964,1.482876e-05
4244,234430,161.7845,1.482767e-05
4245,202642,161.7837,1.48276e-05
4246,574018,161.7652,1.482591e-05
4247,727624,161.7643,1.482582e-05
4248,841974,161.7528,1.482477e-05
4249,695084,161.7518,1.482467e-05
4250,309872,161.7508,1.482459e-05
4251,254585,161.7477,1.48243e-05
4252,336620,161.7404,1.482364e-05
4253,266385,161.735,1.482314e-05
4254,646236,161.7175,1.482154e-05
4255,785979,161.709,1.482075e-05
4256,262707,161.7055,1.482044e-05
4257,488029,161.7048,1.482037e-05
4258,663344,161.6957,1.481954e-05
4259,778428,161.6919,1.481919e-05
4260,263034,161.6869,1.481873e-05
4261,520696,161.6838,1.481844e-05
4262,364696,161.6826,1.481833e-05
4263,520302,161.6801,1.481811e-05
4264,734674,161.679,1.481801e-05
4265,595089,161.6788,1.481799e-05
4266,283837,161.6591,1.481618e-05
4267,779764,161.6525,1.481558e-05
4268,716169,161.6496,1.481531e-05
4269,390659,161.6462,1.4815e-05
4270,154778,161.638,1.481425e-05
4271,394339,161.6317,1.481367e-05
4272,339768,161.6299,1.48135e-05
4273,513569,161.6144,1.481209e-05
4274,759978,161.6136,1.481202e-05
4275,581447,161.6108,1.481176e-05
4276,850449,161.6092,1.481161e-05
4277,425239,161.6009,1.481085e-05
4278,553555,161.5903,1.480987e-05
4279,330777,161.5899,1.480984e-05
4280,858227,161.5788,1.480882e-05
4281,154706,161.5701,1.480802e-05
4282,290708,161.5697,1.480799e-05
4283,538111,161.5667,1.480771e-05
4284,436468,161.5575,1.480687e-05
4285,178462,161.5507,1.480625e-05
4286,797269,161.5491,1.48061e-05
4287,723605,161.5476,1.480596e-05
4288,860834,161.5461,1.480583e-05
4289,623542,161.5449,1.480572e-05
4290,324190,161.523,1.480371e-05
4291,379881,161.515,1.480297e-05
4292,466105,161.5073,1.480227e-05
4293,573475,161.4818,1.479993e-05
4294,473174,161.4799,1.479976e-05
4295,516087,161.4769,1.479948e-05
4296,53119,161.4749,1.47993e-05
4297,477864,161.4547,1.479745e-05
4298,212893,161.4502,1.479704e-05
4299,189679,161.4492,1.479694e-05
4300,168219,161.4475,1.479679e-05
4301,431517,161.436,1.479574e-05
4302,752627,161.435,1.479565e-05
4303,464099,161.4344,1.479559e-05
4304,471138,161.4337,1.479552e-05
4305,314684,161.4246,1.479469e-05
4306,258163,161.4238,1.479462e-05
4307,208035,161.4226,1.47945e-05
4308,155330,161.422,1.479445e-05
4309,757769,161.4186,1.479414e-05
4310,498869,161.4168,1.479397e-05
4311,497884,161.4112,1.479346e-05
4312,350244,161.408,1.479317e-05
4313,142008,161.4034,1.479275e-05
4314,315618,161.3831,1.479088e-05
4315,151668,161.3779,1.479041e-05
4316,411697,161.3666,1.478937e-05
4317,400899,161.3664,1.478936e-05
4318,586677,161.3467,1.478755e-05
4319,522602,161.3376,1.478672e-05
4320,589578,161.3369,1.478665e-05
4321,308181,161.3365,1.478662e-05
4322,709794,161.332,1.47862e-05
4323,407668,161.3293,1.478596e-05
4324,129534,161.3046,1.478369e-05
4325,132897,161.2962,1.478292e-05
4326,182222,161.2941,1.478273e-05
4327,685590,161.2933,1.478265e-05
4328,864194,161.2815,1.478157e-05
4329,431465,161.2803,1.478147e-05
4330,261463,161.2777,1.478123e-05
4331,55329,161.2638,1.477995e-05
4332,639215,161.2578,1.47794e-05
4333,16251,161.2576,1.477938e-05
4334,627090,161.2462,1.477834e-05
4335,473549,161.2439,1.477813e-05
4336,171592,161.2305,1.47769e-05
4337,827987,161.2292,1.477679e-05
4338,726446,161.2268,1.477656e-05
4339,395340,161.2217,1.477609e-05
4340,758903,161.2151,1.477549e-05
4341,743152,161.2144,1.477543e-05
4342,53602,161.2092,1.477494e-05
4343,852560,161.2086,1.477489e-05
4344,485601,161.1717,1.477151e-05
4345,64440,161.1648,1.477088e-05
4346,669564,161.1636,1.477077e-05
4347,655318,161.1632,1.477073e-05
4348,849044,161.1605,1.477049e-05
4349,442699,161.1572,1.477018e-05
4350,430041,161.1564,1.477011e-05
4351,314199,161.1527,1.476977e-05
4352,691026,161.1412,1.476872e-05
4353,571387,161.1375,1.476838e-05
4354,813128,161.134,1.476806e-05
4355,782383,161.1334,1.4768e-05
4356,609838,161.1333,1.476799e-05
4357,240149,161.1251,1.476724e-05
4358,811314,161.124,1.476714e-05
4359,273441,161.1165,1.476645e-05
4360,51828,161.1158,1.476639e-05
4361,516878,161.1112,1.476597e-05
4362,187995,161.1029,1.476521e-05
4363,344412,161.1014,1.476507e-05
4364,260837,161.0981,1.476477e-05
4365,803125,161.0965,1.476462e-05
4366,716883,161.0876,1.476381e-05
4367,303870,161.0771,1.476284e-05
4368,73346,161.0707,1.476226e-05
4369,785085,161.0705,1.476224e-05
4370,654963,161.0675,1.476196e-05
4371,484287,161.0503,1.476039e-05
4372,594544,161.0466,1.476005e-05
4373,861479,161.0361,1.475908e-05
4374,709217,161.0318,1.475869e-05
4375,152122,161.0241,1.475798e-05
4376,725132,161.0119,1.475687e-05
4377,420321,161.0111,1.475679e-05
4378,623909,161.0037,1.475612e-05
4379,258359,160.9993,1.475571e-05
4380,830867,160.9983,1.475562e-05
4381,800193,160.9933,1.475516e-05
4382,468541,160.9866,1.475454e-05
4383,628376,160.9856,1.475446e-05
4384,160544,160.9785,1.47538e-05
4385,548579,160.9688,1.475291e-05
4386,15684,160.965,1.475257e-05
4387,842537,160.9475,1.475096e-05
4388,185065,160.9471,1.475093e-05
4389,239672,160.9428,1.475053e-05
4390,504865,160.9427,1.475053e-05
4391,174470,160.9381,1.475011e-05
4392,514329,160.9349,1.474981e-05
4393,19200,160.9275,1.474913e-05
4394,699326,160.9192,1.474837e-05
4395,759976,160.9177,1.474823e-05
4396,391816,160.9128,1.474778e-05
4397,701390,160.9112,1.474763e-05
4398,742979,160.9071,1.474726e-05
4399,488041,160.8999,1.47466e-05
4400,477112,160.8797,1.474475e-05
4401,426544,160.8724,1.474408e-05
4402,451741,160.8719,1.474404e-05
4403,854586,160.8548,1.474246e-05
4404,362356,160.849,1.474194e-05
4405,505027,160.8457,1.474163e-05
4406,810212,160.8421,1.47413e-05
4407,500390,160.8413,1.474123e-05
4408,797232,160.8405,1.474116e-05
4409,689812,160.8397,1.474109e-05
4410,703057,160.8385,1.474097e-05
4411,161482,160.8375,1.474088e-05
4412,808777,160.831,1.474028e-05
4413,449188,160.8293,1.474013e-05
4414,496473,160.8243,1.473967e-05
4415,772210,160.8235,1.47396e-05
4416,548114,160.8168,1.473899e-05
4417,602340,160.8132,1.473865e-05
4418,488940,160.812,1.473854e-05
4419,167300,160.8089,1.473826e-05
4420,284304,160.8087,1.473825e-05
4421,772710,160.8078,1.473816e-05
4422,408601,160.8076,1.473814e-05
4423,322777,160.8048,1.473789e-05
4424,671058,160.7938,1.473687e-05
4425,717230,160.7836,1.473594e-05
4426,820030,160.7828,1.473587e-05
4427,529863,160.7825,1.473584e-05
4428,184363,160.7768,1.473532e-05
4429,31571,160.7766,1.47353e-05
4430,154619,160.7729,1.473496e-05
4431,707505,160.77,1.473469e-05
4432,574076,160.7651,1.473425e-05
4433,643410,160.7507,1.473293e-05
4434,488403,160.7449,1.47324e-05
4435,376003,160.7361,1.473159e-05
4436,109673,160.724,1.473048e-05
4437,644042,160.716,1.472975e-05
4438,681466,160.7111,1.47293e-05
4439,315200,160.7076,1.472898e-05
4440,604969,160.7045,1.47287e-05
4441,490506,160.6938,1.472771e-05
4442,413667,160.6912,1.472748e-05
4443,517074,160.6904,1.47274e-05
4444,289701,160.6899,1.472736e-05
4445,200763,160.6877,1.472716e-05
4446,618985,160.686,1.472699e-05
4447,110593,160.6792,1.472638e-05
4448,205381,160.6676,1.472531e-05
4449,699986,160.6664,1.47252e-05
4450,259817,160.6613,1.472473e-05
4451,483539,160.6507,1.472376e-05
4452,796801,160.6481,1.472353e-05
4453,693057,160.6476,1.472347e-05
4454,329775,160.646,1.472333e-05
4455,82759,160.6369,1.47225e-05
4456,54090,160.6313,1.472199e-05
4457,579328,160.6283,1.47217e-05
4458,487878,160.6234,1.472126e-05
4459,701832,160.6219,1.472112e-05
4460,601230,160.6177,1.472074e-05
4461,759907,160.6166,1.472064e-05
4462,418941,160.6157,1.472055e-05
4463,102550,160.6148,1.472047e-05
4464,305622,160.6109,1.472011e-05
4465,188530,160.6105,1.472008e-05
4466,663031,160.6096,1.471999e-05
4467,2392,160.6023,1.471933e-05
4468,844696,160.5879,1.471801e-05
4469,151890,160.5737,1.471671e-05
4470,784809,160.5639,1.47158e-05
4471,390189,160.5629,1.471571e-05
4472,116907,160.5459,1.471416e-05
4473,210593,160.5411,1.471372e-05
4474,563992,160.5222,1.471199e-05
4475,465916,160.5199,1.471177e-05
4476,514433,160.5196,1.471175e-05
4477,747517,160.5122,1.471107e-05
4478,507507,160.5072,1.471061e-05
4479,183203,160.4995,1.470991e-05
4480,276258,160.4936,1.470936e-05
4481,779383,160.4865,1.470871e-05
4482,26021,160.4835,1.470844e-05
4483,162501,160.483,1.470839e-05
4484,622503,160.4701,1.470721e-05
4485,739649,160.459,1.470619e-05
4486,744755,160.4583,1.470613e-05
4487,79392,160.4562,1.470594e-05
4488,6109,160.4561,1.470592e-05
